submission_a,submission_b,assignment_id,code_a,code_b,token_similarity,line_similarity,length_similarity,structure_similarity,typing_speed_gap,idle_ratio_gap,paste_ratio_gap,tab_switch_gap,suspicion_gap,label,semantic_similarity
sub_0028,sub_0030,assignment_003,"listt = [5, 9, 13, 27, 45, 60]

find = 27

first = 0
last = len(listt)-1

flag = 0

while first <= last:

    mid = (first + last)//2

    if listt[mid] == find:
        flag = 1
        break

    elif listt[mid] < find:
        first = mid + 1

    else:
        last = mid - 1

if flag == 1:
    print(""Element found"")
else:
    print(""Element not found"")","numbers = [14, 18, 21, 36, 40, 55]

target = 36

i = 0
j = len(numbers)-1

while i <= j:

    center = (i+j)//2

    if numbers[center] == target:
        print(""Search successful"")
        print(center)
        break

    elif target > numbers[center]:
        i = center + 1

    else:
        j = center - 1",0.2631578947368421,0.0689655172413793,0.8659217877094972,0.6666577778962947,5,0.09,0.03,2,12,0,0.99763197
sub_0028,sub_0031,assignment_003,"listt = [5, 9, 13, 27, 45, 60]

find = 27

first = 0
last = len(listt)-1

flag = 0

while first <= last:

    mid = (first + last)//2

    if listt[mid] == find:
        flag = 1
        break

    elif listt[mid] < find:
        first = mid + 1

    else:
        last = mid - 1

if flag == 1:
    print(""Element found"")
else:
    print(""Element not found"")","arr=[1,2,3,4,5,6,7]

x=5

l=0
h=len(arr)-1

while l<=h:

    m=(l+h)//2

    if arr[m]==x:
        print(""Found"")
        break

    elif arr[m]<x:
        l=m+1

    else:
        h=m-1",0.3529411764705882,0.0714285714285714,0.5195530726256983,0.6666577778962947,3,0.06,0.01,2,5,0,0.9964051
sub_0028,sub_0032,assignment_003,"listt = [5, 9, 13, 27, 45, 60]

find = 27

first = 0
last = len(listt)-1

flag = 0

while first <= last:

    mid = (first + last)//2

    if listt[mid] == find:
        flag = 1
        break

    elif listt[mid] < find:
        first = mid + 1

    else:
        last = mid - 1

if flag == 1:
    print(""Element found"")
else:
    print(""Element not found"")","a = [3, 6, 9, 12, 15, 18]

search = 15

low = 0
high = len(a)-1

print(""Starting Binary Search"")

while low <= high:

    mid = (low + high)//2

    print(""Checking middle element:"", a[mid])

    if a[mid] == search:
        print(""Element found"")
        print(""Index is"", mid)
        break

    elif a[mid] > search:
        high = mid - 1

    else:
        low = mid + 1",0.35,0.1,0.9546666666666668,0.6666577778962947,10,0.1399999999999999,0.04,3,22,0,0.99758905
sub_0028,sub_0033,assignment_003,"listt = [5, 9, 13, 27, 45, 60]

find = 27

first = 0
last = len(listt)-1

flag = 0

while first <= last:

    mid = (first + last)//2

    if listt[mid] == find:
        flag = 1
        break

    elif listt[mid] < find:
        first = mid + 1

    else:
        last = mid - 1

if flag == 1:
    print(""Element found"")
else:
    print(""Element not found"")","list1 = [7,14,21,28,35]

num = 35

a = 0
b = len(list1)-1

while a<=b:

    c = (a+b)//2

    if num == list1[c]:
        print(""yes found"")
        break

    else:

        if num > list1[c]:
            a = c+1

        else:
            b = c-1",0.2777777777777778,0.0714285714285714,0.6927374301675978,0.999986666844442,7,0.0999999999999999,0.02,3,14,0,0.9956807
sub_0028,sub_1021,assignment_003,"listt = [5, 9, 13, 27, 45, 60]

find = 27

first = 0
last = len(listt)-1

flag = 0

while first <= last:

    mid = (first + last)//2

    if listt[mid] == find:
        flag = 1
        break

    elif listt[mid] < find:
        first = mid + 1

    else:
        last = mid - 1

if flag == 1:
    print(""Element found"")
else:
    print(""Element not found"")","n = int(input(""How many numbers: ""))

arr = []

for i in range(n):
    arr.append(int(input()))

target = int(input(""Enter search element: ""))

low = 0
high = n - 1

while low <= high:

    mid = (low + high) // 2

    if arr[mid] == target:
        print(""Element Found"")
        break

    elif arr[mid] < target:
        low = mid + 1

    else:
        high = mid - 1

if low > high:
    print(""Not Found"")",0.3095238095238095,0.0606060606060606,0.8731707317073171,0.7499925000749992,53,0.18,0.77,8,60,0,0.99598
sub_0028,sub_1022,assignment_003,"listt = [5, 9, 13, 27, 45, 60]

find = 27

first = 0
last = len(listt)-1

flag = 0

while first <= last:

    mid = (first + last)//2

    if listt[mid] == find:
        flag = 1
        break

    elif listt[mid] < find:
        first = mid + 1

    else:
        last = mid - 1

if flag == 1:
    print(""Element found"")
else:
    print(""Element not found"")","size = int(input(""Enter size: ""))

a = []

for i in range(size):
    x = int(input(""Enter value: ""))
    a.append(x)

key = int(input(""Search value: ""))

l = 0
h = size - 1

while l <= h:

    m = (l + h) // 2

    if key == a[m]:
        print(""Found"")
        break

    elif key > a[m]:
        l = m + 1

    else:
        h = m - 1

if l > h:
    print(""Element absent"")",0.2558139534883721,0.0588235294117647,0.9546666666666668,0.7499925000749992,57,0.22,0.84,10,65,0,0.9945593
sub_0028,sub_1023,assignment_003,"listt = [5, 9, 13, 27, 45, 60]

find = 27

first = 0
last = len(listt)-1

flag = 0

while first <= last:

    mid = (first + last)//2

    if listt[mid] == find:
        flag = 1
        break

    elif listt[mid] < find:
        first = mid + 1

    else:
        last = mid - 1

if flag == 1:
    print(""Element found"")
else:
    print(""Element not found"")","def search(arr, item):

    low = 0
    high = len(arr) - 1

    while low <= high:

        mid = (low + high) // 2

        if arr[mid] == item:
            return mid

        elif arr[mid] > item:
            high = mid - 1

        else:
            low = mid + 1

    return -1


a = [10, 20, 30, 40, 50]

ans = search(a, 30)

print(ans)",0.2564102564102564,0.032258064516129,0.9581005586592178,0.4999950000499994,49,0.14,0.72,6,56,0,0.9877219
sub_0028,sub_1024,assignment_003,"listt = [5, 9, 13, 27, 45, 60]

find = 27

first = 0
last = len(listt)-1

flag = 0

while first <= last:

    mid = (first + last)//2

    if listt[mid] == find:
        flag = 1
        break

    elif listt[mid] < find:
        first = mid + 1

    else:
        last = mid - 1

if flag == 1:
    print(""Element found"")
else:
    print(""Element not found"")","def binary(arr, x):

    start = 0
    end = len(arr)-1

    while start <= end:

        middle = (start + end)//2

        if arr[middle] == x:
            return middle

        if x < arr[middle]:
            end = middle - 1

        else:
            start = middle + 1

    return -1


nums = [5, 15, 25, 35, 45]

result = binary(nums, 35)

if result == -1:
    print(""Not found"")
else:
    print(""Found at"", result)",0.3076923076923077,0.0303030303030303,0.8463356973995272,0.5999952000383997,55,0.2,0.7999999999999999,9,63,0,0.9905522
sub_0028,sub_1025,assignment_003,"listt = [5, 9, 13, 27, 45, 60]

find = 27

first = 0
last = len(listt)-1

flag = 0

while first <= last:

    mid = (first + last)//2

    if listt[mid] == find:
        flag = 1
        break

    elif listt[mid] < find:
        first = mid + 1

    else:
        last = mid - 1

if flag == 1:
    print(""Element found"")
else:
    print(""Element not found"")","a = [10,20,30,40,50]

x = 30

s = 0
e = len(a)-1

while(s<=e):

    m = int((s+e)/2)

    if(a[m]==x):
        print(""found"")
        break

    elif(a[m]<x):
        s = m+1

    else:
        e = m-1",0.3055555555555556,0.0714285714285714,0.5614525139664804,0.6666577778962947,44,0.1099999999999999,0.69,5,52,0,0.9929338
sub_0028,sub_1026,assignment_003,"listt = [5, 9, 13, 27, 45, 60]

find = 27

first = 0
last = len(listt)-1

flag = 0

while first <= last:

    mid = (first + last)//2

    if listt[mid] == find:
        flag = 1
        break

    elif listt[mid] < find:
        first = mid + 1

    else:
        last = mid - 1

if flag == 1:
    print(""Element found"")
else:
    print(""Element not found"")","list1 = [2,4,6,8,10]

num = 8

start = 0
end = len(list1)-1

while(start<=end):

    mid = int((start+end)/2)

    if(list1[mid]==num):
        print(""element found"")
        break

    elif(list1[mid]>num):
        end = mid-1

    else:
        start = mid+1",0.3823529411764705,0.0714285714285714,0.7262569832402235,0.6666577778962947,52,0.16,0.75,7,58,0,0.996156
sub_0028,sub_1027,assignment_003,"listt = [5, 9, 13, 27, 45, 60]

find = 27

first = 0
last = len(listt)-1

flag = 0

while first <= last:

    mid = (first + last)//2

    if listt[mid] == find:
        flag = 1
        break

    elif listt[mid] < find:
        first = mid + 1

    else:
        last = mid - 1

if flag == 1:
    print(""Element found"")
else:
    print(""Element not found"")","# binary search

arr = [1,3,5,7,9]

x = 7

low = 0
high = len(arr)-1

while low <= high:

    # middle position
    mid = (low + high)//2

    if arr[mid] == x:
        print(""found"")
        break

    elif arr[mid] < x:
        low = mid + 1

    else:
        high = mid - 1",0.4,0.0666666666666666,0.7737430167597765,0.6666577778962947,47,0.13,0.71,6,54,0,0.9974135
sub_0028,sub_1028,assignment_003,"listt = [5, 9, 13, 27, 45, 60]

find = 27

first = 0
last = len(listt)-1

flag = 0

while first <= last:

    mid = (first + last)//2

    if listt[mid] == find:
        flag = 1
        break

    elif listt[mid] < find:
        first = mid + 1

    else:
        last = mid - 1

if flag == 1:
    print(""Element found"")
else:
    print(""Element not found"")","# searching using binary search

a = [11,22,33,44,55]

search = 44

l = 0
h = len(a)-1

while l <= h:

    # calculate mid
    m = (l+h)//2

    if a[m] == search:
        print(""Element Found"")
        break

    elif search > a[m]:
        l = m + 1

    else:
        h = m - 1",0.3333333333333333,0.0666666666666666,0.7821229050279329,0.6666577778962947,56,0.19,0.82,9,64,0,0.9968191
sub_0028,sub_1029,assignment_003,"listt = [5, 9, 13, 27, 45, 60]

find = 27

first = 0
last = len(listt)-1

flag = 0

while first <= last:

    mid = (first + last)//2

    if listt[mid] == find:
        flag = 1
        break

    elif listt[mid] < find:
        first = mid + 1

    else:
        last = mid - 1

if flag == 1:
    print(""Element found"")
else:
    print(""Element not found"")","a = [5,10,15,20,25]

x = 20

low = 0
high = len(a)-1

print(""Binary Search Begins"")

while low <= high:

    mid = (low+high)//2

    print(""Middle value:"", a[mid])

    if a[mid] == x:
        print(""Found"")
        break

    elif a[mid] > x:
        high = mid - 1

    else:
        low = mid + 1",0.3421052631578947,0.0666666666666666,0.8379888268156425,0.6666577778962947,51,0.15,0.74,7,57,0,0.997749
sub_0028,sub_1030,assignment_003,"listt = [5, 9, 13, 27, 45, 60]

find = 27

first = 0
last = len(listt)-1

flag = 0

while first <= last:

    mid = (first + last)//2

    if listt[mid] == find:
        flag = 1
        break

    elif listt[mid] < find:
        first = mid + 1

    else:
        last = mid - 1

if flag == 1:
    print(""Element found"")
else:
    print(""Element not found"")","arr = [2,4,6,8,10,12]

target = 8

l = 0
h = len(arr)-1

print(""Searching..."")

while l <= h:

    m = (l+h)//2

    print(""Checking"", arr[m])

    if arr[m] == target:
        print(""Element found at"", m)
        break

    elif arr[m] < target:
        l = m + 1

    else:
        h = m - 1",0.3157894736842105,0.0666666666666666,0.8184357541899442,0.6666577778962947,59,0.24,0.86,11,67,0,0.9977708
sub_0029,sub_0030,assignment_003,"# binary search program

arr = [2,4,6,8,10,12]

# element to search
x = 10

low = 0
high = len(arr)-1

while low <= high:

    # finding middle
    mid = (low + high)//2

    # checking condition
    if arr[mid] == x:
        print(""Found at"", mid)
        break

    elif arr[mid] < x:
        low = mid + 1

    else:
        high = mid - 1","numbers = [14, 18, 21, 36, 40, 55]

target = 36

i = 0
j = len(numbers)-1

while i <= j:

    center = (i+j)//2

    if numbers[center] == target:
        print(""Search successful"")
        print(center)
        break

    elif target > numbers[center]:
        i = center + 1

    else:
        j = center - 1",0.2558139534883721,0.0689655172413793,0.9064327485380116,0.999980000399992,3,0.0199999999999999,0.01,1,3,0,0.9976545
sub_0029,sub_0031,assignment_003,"# binary search program

arr = [2,4,6,8,10,12]

# element to search
x = 10

low = 0
high = len(arr)-1

while low <= high:

    # finding middle
    mid = (low + high)//2

    # checking condition
    if arr[mid] == x:
        print(""Found at"", mid)
        break

    elif arr[mid] < x:
        low = mid + 1

    else:
        high = mid - 1","arr=[1,2,3,4,5,6,7]

x=5

l=0
h=len(arr)-1

while l<=h:

    m=(l+h)//2

    if arr[m]==x:
        print(""Found"")
        break

    elif arr[m]<x:
        l=m+1

    else:
        h=m-1",0.4054054054054054,0.0714285714285714,0.543859649122807,0.999980000399992,5,0.0499999999999999,0.0099999999999999,1,10,0,0.9965225
sub_0029,sub_0032,assignment_003,"# binary search program

arr = [2,4,6,8,10,12]

# element to search
x = 10

low = 0
high = len(arr)-1

while low <= high:

    # finding middle
    mid = (low + high)//2

    # checking condition
    if arr[mid] == x:
        print(""Found at"", mid)
        break

    elif arr[mid] < x:
        low = mid + 1

    else:
        high = mid - 1","a = [3, 6, 9, 12, 15, 18]

search = 15

low = 0
high = len(a)-1

print(""Starting Binary Search"")

while low <= high:

    mid = (low + high)//2

    print(""Checking middle element:"", a[mid])

    if a[mid] == search:
        print(""Element found"")
        print(""Index is"", mid)
        break

    elif a[mid] > search:
        high = mid - 1

    else:
        low = mid + 1",0.5384615384615384,0.2692307692307692,0.912,0.999980000399992,2,0.03,0.02,0,7,0,0.9977869
sub_0029,sub_0033,assignment_003,"# binary search program

arr = [2,4,6,8,10,12]

# element to search
x = 10

low = 0
high = len(arr)-1

while low <= high:

    # finding middle
    mid = (low + high)//2

    # checking condition
    if arr[mid] == x:
        print(""Found at"", mid)
        break

    elif arr[mid] < x:
        low = mid + 1

    else:
        high = mid - 1","list1 = [7,14,21,28,35]

num = 35

a = 0
b = len(list1)-1

while a<=b:

    c = (a+b)//2

    if num == list1[c]:
        print(""yes found"")
        break

    else:

        if num > list1[c]:
            a = c+1

        else:
            b = c-1",0.238095238095238,0.0714285714285714,0.7251461988304093,0.6666577778962947,1,0.01,0.0,0,1,0,0.99601483
sub_0029,sub_1021,assignment_003,"# binary search program

arr = [2,4,6,8,10,12]

# element to search
x = 10

low = 0
high = len(arr)-1

while low <= high:

    # finding middle
    mid = (low + high)//2

    # checking condition
    if arr[mid] == x:
        print(""Found at"", mid)
        break

    elif arr[mid] < x:
        low = mid + 1

    else:
        high = mid - 1","n = int(input(""How many numbers: ""))

arr = []

for i in range(n):
    arr.append(int(input()))

target = int(input(""Enter search element: ""))

low = 0
high = n - 1

while low <= high:

    mid = (low + high) // 2

    if arr[mid] == target:
        print(""Element Found"")
        break

    elif arr[mid] < target:
        low = mid + 1

    else:
        high = mid - 1

if low > high:
    print(""Not Found"")",0.3555555555555555,0.2068965517241379,0.8341463414634146,0.4999950000499994,45,0.29,0.79,11,75,0,0.99518454
sub_0029,sub_1022,assignment_003,"# binary search program

arr = [2,4,6,8,10,12]

# element to search
x = 10

low = 0
high = len(arr)-1

while low <= high:

    # finding middle
    mid = (low + high)//2

    # checking condition
    if arr[mid] == x:
        print(""Found at"", mid)
        break

    elif arr[mid] < x:
        low = mid + 1

    else:
        high = mid - 1","size = int(input(""Enter size: ""))

a = []

for i in range(size):
    x = int(input(""Enter value: ""))
    a.append(x)

key = int(input(""Search value: ""))

l = 0
h = size - 1

while l <= h:

    m = (l + h) // 2

    if key == a[m]:
        print(""Found"")
        break

    elif key > a[m]:
        l = m + 1

    else:
        h = m - 1

if l > h:
    print(""Element absent"")",0.2765957446808511,0.0588235294117647,0.912,0.4999950000499994,49,0.33,0.86,13,80,0,0.99396753
